,person,sites,entity_id,label,description,wikipedia_url,user,likert_response
777,http://www.wikidata.org/entity/Q115881,35,Q115881,Karin Keller-Sutter,Swiss politician,https://en.wikipedia.org/wiki/Karin_Keller-Sutter,swimfellow,
778,http://www.wikidata.org/entity/Q1254860,32,Q1254860,Pomona Sprout,wizard in the Harry Potter universe,https://en.wikipedia.org/wiki/Pomona_Sprout,swimfellow,
779,http://www.wikidata.org/entity/Q1054235,26,Q1054235,John Titor,alleged time-traveler; fictional human described on bulletin boards,https://en.wikipedia.org/wiki/John_Titor,swimfellow,
780,http://www.wikidata.org/entity/Q1064059,26,Q1064059,Queen Mother of the West,mother goddess in Chinese religion and mythology,https://en.wikipedia.org/wiki/Queen_Mother_of_the_West,swimfellow,
781,http://www.wikidata.org/entity/Q51307,24,Q51307,Kate Austen,character from the American mystery fiction television series Lost,https://en.wikipedia.org/wiki/Kate_Austen,swimfellow,
782,http://www.wikidata.org/entity/Q3246410,22,Q3246410,Kenta Suzuki,Japanese association football player,https://en.wikipedia.org/wiki/Kenta_Suzuki,swimfellow,
783,http://www.wikidata.org/entity/Q358163,21,Q358163,Juan Manuel Gárate Cepa,road bicycle racer,https://en.wikipedia.org/wiki/Juan_Manuel_G%C3%A1rate,swimfellow,
784,http://www.wikidata.org/entity/Q30908,67,Q30908,William Tell,folk hero of Switzerland,https://en.wikipedia.org/wiki/William_Tell,swimfellow,
785,http://www.wikidata.org/entity/Q302186,31,Q302186,Beast,fictional character in Marvel Comics,https://en.wikipedia.org/wiki/Beast_(Marvel_Comics),swimfellow,
786,http://www.wikidata.org/entity/Q237304,26,Q237304,Johanna Klier,East German hurdler,https://en.wikipedia.org/wiki/Johanna_Klier,swimfellow,
787,http://www.wikidata.org/entity/Q865017,31,Q865017,Mister Fantastic,fictional character in Marvel Comics,https://en.wikipedia.org/wiki/Mister_Fantastic,swimfellow,
788,http://www.wikidata.org/entity/Q116293030,40,Q116293030,Mohamed Muzoba,President of the Maldives since 2023,https://en.wikipedia.org/wiki/Mohamed_Muizzu,swimfellow,
789,http://www.wikidata.org/entity/Q1150106,28,Q1150106,Hellboy,comic book character created by Mike Mignola,https://en.wikipedia.org/wiki/Hellboy,swimfellow,
790,http://www.wikidata.org/entity/Q61383,25,Q61383,Jean Cabanis,German ornithologist (1816-1906),https://en.wikipedia.org/wiki/Jean_Cabanis,swimfellow,
791,http://www.wikidata.org/entity/Q215681,44,Q215681,Lancelot,Arthurian character,https://en.wikipedia.org/wiki/Lancelot,swimfellow,
792,http://www.wikidata.org/entity/Q715162,40,Q715162,Guan Yin,Chinese name of the bodhisattva Avalokiteśvara,https://en.wikipedia.org/wiki/Guanyin,swimfellow,
793,http://www.wikidata.org/entity/Q2266023,21,Q2266023,Liu Kang,Mortal Kombat character,https://en.wikipedia.org/wiki/Liu_Kang,swimfellow,
794,http://www.wikidata.org/entity/Q16341,38,Q16341,Spock,fictional character in Star Trek,https://en.wikipedia.org/wiki/Spock,swimfellow,
795,http://www.wikidata.org/entity/Q2327907,22,Q2327907,Javier Manjarín,Spanish footballer,https://en.wikipedia.org/wiki/Javier_Manjar%C3%ADn,swimfellow,
796,http://www.wikidata.org/entity/Q19382,29,Q19382,Lizard,fictional character in Marvel Comics,https://en.wikipedia.org/wiki/Lizard_(character),swimfellow,
797,http://www.wikidata.org/entity/Q299733,20,Q299733,Ellen Streidt,East German sprinter,https://en.wikipedia.org/wiki/Ellen_Streidt,swimfellow,
798,http://www.wikidata.org/entity/Q159166,52,Q159166,Vidya Balan,Indian film actress,https://en.wikipedia.org/wiki/Vidya_Balan,swimfellow,
799,http://www.wikidata.org/entity/Q269814,22,Q269814,Donna de Varona,"American swimmer, Olympic gold medalist, former world record-holder, television sportscaster",https://en.wikipedia.org/wiki/Donna_de_Varona,swimfellow,
800,http://www.wikidata.org/entity/Q951939,20,Q951939,Feyisa Lilesa,Ethiopian long-distance runner,https://en.wikipedia.org/wiki/Feyisa_Lilesa,swimfellow,
801,http://www.wikidata.org/entity/Q109428,42,Q109428,Diego Ribas da Cunha,Brazilian football player (1985-),"https://en.wikipedia.org/wiki/Diego_(footballer,_born_1985)",swimfellow,
802,http://www.wikidata.org/entity/Q10652,57,Q10652,Alex Salmond,Alba Party leader and First Minister of Scotland 2007–2014 (1954–2024),https://en.wikipedia.org/wiki/Alex_Salmond,swimfellow,
803,http://www.wikidata.org/entity/Q655494,22,Q655494,Yuri Ozerov,Soviet film director and screenwriter (1921-2001),https://en.wikipedia.org/wiki/Yuri_Ozerov_(director),swimfellow,
804,http://www.wikidata.org/entity/Q4284398,22,Q4284398,Shinya Yoshihara,Japanese association football player,https://en.wikipedia.org/wiki/Shinya_Yoshihara,swimfellow,
805,http://www.wikidata.org/entity/Q559871,22,Q559871,Servius Sulpicius Galba,consul of Rome in 144 BC,https://en.wikipedia.org/wiki/Servius_Sulpicius_Galba_(consul_144_BC),swimfellow,
806,http://www.wikidata.org/entity/Q276026,53,Q276026,Gigi Riva,Italian association football player (1944–2024),https://en.wikipedia.org/wiki/Gigi_Riva,swimfellow,
807,http://www.wikidata.org/entity/Q212499,55,Q212499,Jean-Léon Gérôme,French painter and sculptor (1824–1904),https://en.wikipedia.org/wiki/Jean-L%C3%A9on_G%C3%A9r%C3%B4me,swimfellow,
808,http://www.wikidata.org/entity/Q3266236,56,Q3266236,Count Dracula,title character of Bram Stoker's 1897 gothic horror novel Dracula,https://en.wikipedia.org/wiki/Count_Dracula,swimfellow,
809,http://www.wikidata.org/entity/Q828542,29,Q828542,Winnetou,literary character created by Karl May,https://en.wikipedia.org/wiki/Winnetou,swimfellow,
810,http://www.wikidata.org/entity/Q1621656,25,Q1621656,Solid Snake,fictional character from the Metal Gear series,https://en.wikipedia.org/wiki/Solid_Snake,swimfellow,
811,http://www.wikidata.org/entity/Q259818,33,Q259818,Eddard Stark,character in A Song of Ice and Fire,https://en.wikipedia.org/wiki/Ned_Stark,swimfellow,
812,http://www.wikidata.org/entity/Q78565,20,Q78565,Alfred Berger,Austrian figure skater (1894–1966),https://en.wikipedia.org/wiki/Alfred_Berger,swimfellow,
813,http://www.wikidata.org/entity/Q461606,40,Q461606,Arsène Lupin,fictional gentleman thief and master of disguise created by French writer Maurice Leblanc,https://en.wikipedia.org/wiki/Ars%C3%A8ne_Lupin,swimfellow,
814,http://www.wikidata.org/entity/Q51336,21,Q51336,Shannon Rutherford,character from the American mystery fiction television series Lost,https://en.wikipedia.org/wiki/Shannon_Rutherford,swimfellow,
815,http://www.wikidata.org/entity/Q291619,21,Q291619,Ida Alstad,Norwegian handball player,https://en.wikipedia.org/wiki/Ida_Alstad,swimfellow,
816,http://www.wikidata.org/entity/Q718383,27,Q718383,Gil-galad,fictional character from J.R.R. Tolkien's legendarium,https://en.wikipedia.org/wiki/Gil-galad,swimfellow,
817,http://www.wikidata.org/entity/Q3224418,26,Q3224418,Vincent Crabbe,fictional character of the Harry Potter series,https://en.wikipedia.org/wiki/Vincent_Crabbe,swimfellow,
818,http://www.wikidata.org/entity/Q877820,37,Q877820,,character of Japanese folklore,https://en.wikipedia.org/wiki/Momotar%C5%8D,swimfellow,
819,http://www.wikidata.org/entity/Q5480,61,Q5480,Bart Simpson,Fictional character from The Simpsons,https://en.wikipedia.org/wiki/Bart_Simpson,swimfellow,
820,http://www.wikidata.org/entity/Q2071301,26,Q2071301,Katniss Everdeen,character in the Hunger Games story,https://en.wikipedia.org/wiki/Katniss_Everdeen,swimfellow,
821,http://www.wikidata.org/entity/Q3735317,20,Q3735317,Mary Poppins,"fictional nanny, lead character in the Mary Poppins fantasy book series and its adaptations",https://en.wikipedia.org/wiki/Mary_Poppins_(character),swimfellow,
822,http://www.wikidata.org/entity/Q2225316,21,Q2225316,Fred Jones,fictional character in the American television animated series Scooby-Doo,https://en.wikipedia.org/wiki/Fred_Jones_(Scooby-Doo),swimfellow,
823,http://www.wikidata.org/entity/Q384193,34,Q384193,The Penguin,supervillain appearing in DC Comics publications and related media,https://en.wikipedia.org/wiki/Penguin_(character),swimfellow,
824,http://www.wikidata.org/entity/Q360653,24,Q360653,Gert Fredriksson,Swedish canoeist (1919–2006),https://en.wikipedia.org/wiki/Gert_Fredriksson,swimfellow,
825,http://www.wikidata.org/entity/Q15620419,35,Q15620419,Elsa,fictional character from Disney's Frozen franchise,https://en.wikipedia.org/wiki/Elsa_(Frozen),swimfellow,
826,http://www.wikidata.org/entity/Q675788,29,Q675788,Ogier the Dane,fictional character; legendary knight of Charlemagne,https://en.wikipedia.org/wiki/Ogier_the_Dane,swimfellow,
827,http://www.wikidata.org/entity/Q4848393,27,Q4848393,Bailey Wright,Australian association football player,https://en.wikipedia.org/wiki/Bailey_Wright,swimfellow,
828,http://www.wikidata.org/entity/Q487484,20,Q487484,Kim Jae-yup,South Korean judoka,https://en.wikipedia.org/wiki/Kim_Jae-yup,swimfellow,
829,http://www.wikidata.org/entity/Q904719,28,Q904719,Aberforth Dumbledore,wizard in the Harry Potter universe,https://en.wikipedia.org/wiki/Aberforth_Dumbledore,swimfellow,
830,http://www.wikidata.org/entity/Q1035128,30,Q1035128,Captain Hook,fictional pirate,https://en.wikipedia.org/wiki/Captain_Hook,swimfellow,
831,http://www.wikidata.org/entity/Q646166,31,Q646166,Moe Szyslak,fictional character from The Simpsons franchise,https://en.wikipedia.org/wiki/Moe_Szyslak,swimfellow,
832,http://www.wikidata.org/entity/Q40471152,34,Q40471152,Joe Willock,English association football player,https://en.wikipedia.org/wiki/Joe_Willock,swimfellow,
833,http://www.wikidata.org/entity/Q201908,63,Q201908,Anni-Frid Lyngstad,Swedish singer (born 1945),https://en.wikipedia.org/wiki/Anni-Frid_Lyngstad,swimfellow,
834,http://www.wikidata.org/entity/Q202529,30,Q202529,Bedivere,Legendary Arthurian knight,https://en.wikipedia.org/wiki/Bedivere,swimfellow,
835,http://www.wikidata.org/entity/Q737183,28,Q737183,Corbin Bernsen,American actor and director,https://en.wikipedia.org/wiki/Corbin_Bernsen,swimfellow,
836,http://www.wikidata.org/entity/Q754837,37,Q754837,Lily Potter,fictional character of the Harry Potter series,https://en.wikipedia.org/wiki/Lily_Potter,swimfellow,
837,http://www.wikidata.org/entity/Q694070,21,Q694070,Felix Mottl,Austrian conductor and composer (1856-1911),https://en.wikipedia.org/wiki/Felix_Mottl,swimfellow,
838,http://www.wikidata.org/entity/Q51780,22,Q51780,Grand Admiral Thrawn,fictional character from Star Wars,https://en.wikipedia.org/wiki/Grand_Admiral_Thrawn,swimfellow,
839,http://www.wikidata.org/entity/Q716636,35,Q716636,Mr. Burns,fictional character from The Simpsons franchise,https://en.wikipedia.org/wiki/Mr._Burns,swimfellow,
840,http://www.wikidata.org/entity/Q51488,48,Q51488,John Cassavetes,"Greek-American actor, film director, and screenwriter (1929-1989)",https://en.wikipedia.org/wiki/John_Cassavetes,swimfellow,
841,http://www.wikidata.org/entity/Q3291810,21,Q3291810,Mundungus Fletcher,fictional character of the Harry Potter series,https://en.wikipedia.org/wiki/Mundungus_Fletcher,swimfellow,
842,http://www.wikidata.org/entity/Q455076,22,Q455076,Christopher Alexander,American architect and design theorist (1936-2022),https://en.wikipedia.org/wiki/Christopher_Alexander,swimfellow,
843,http://www.wikidata.org/entity/Q712678,20,Q712678,Ian Hunter,British rock musician,https://en.wikipedia.org/wiki/Ian_Hunter_(singer),swimfellow,
844,http://www.wikidata.org/entity/Q727156,26,Q727156,Krusty the Clown,fictional character from The Simpsons franchise,https://en.wikipedia.org/wiki/Krusty_the_Clown,swimfellow,
845,http://www.wikidata.org/entity/Q203804,55,Q203804,Tim Roth,British actor,https://en.wikipedia.org/wiki/Tim_Roth,swimfellow,
846,http://www.wikidata.org/entity/Q18159455,25,Q18159455,Barbara Matić,Croatian judoka,https://en.wikipedia.org/wiki/Barbara_Mati%C4%87,swimfellow,
847,http://www.wikidata.org/entity/Q625731,26,Q625731,Deanna Troi,fictional character from Star Trek,https://en.wikipedia.org/wiki/Deanna_Troi,swimfellow,
848,http://www.wikidata.org/entity/Q128840,59,Q128840,Toby Alderweireld,Belgian association football player (born 1989),https://en.wikipedia.org/wiki/Toby_Alderweireld,swimfellow,
849,http://www.wikidata.org/entity/Q1494930,23,Q1494930,Gary Peters,American politician and naval officer (born 1958),https://en.wikipedia.org/wiki/Gary_Peters,swimfellow,
850,http://www.wikidata.org/entity/Q1137442,23,Q1137442,Diaochan,"fictional character in Romance of the Three Kingdoms, one of the Four Beauties of ancient China",https://en.wikipedia.org/wiki/Diaochan,swimfellow,
851,http://www.wikidata.org/entity/Q6198,51,Q6198,Pepi II,Egyptian pharaoh of the Sixth dynasty for the Old Kingdom,https://en.wikipedia.org/wiki/Pepi_II_Neferkare,swimfellow,
852,http://www.wikidata.org/entity/Q51310,24,Q51310,Claire Littleton,character from the American mystery fiction television series Lost,https://en.wikipedia.org/wiki/Claire_Littleton,swimfellow,
853,http://www.wikidata.org/entity/Q2695156,104,Q2695156,Batman,fictional character in DC Comics,https://en.wikipedia.org/wiki/Batman,swimfellow,
854,http://www.wikidata.org/entity/Q17320405,25,Q17320405,Mahammed Dionne,Senegalese prime minister,https://en.wikipedia.org/wiki/Mahammed_Dionne,swimfellow,
855,http://www.wikidata.org/entity/Q1233109,27,Q1233109,Falstaff,Shakespeare character,https://en.wikipedia.org/wiki/John_Falstaff,swimfellow,
856,http://www.wikidata.org/entity/Q826155,25,Q826155,Worf,fictional character from Star Trek,https://en.wikipedia.org/wiki/Worf,swimfellow,
857,http://www.wikidata.org/entity/Q602665,26,Q602665,Antonio Juliano,Italian footballer (1942–2023),https://en.wikipedia.org/wiki/Antonio_Juliano,swimfellow,
858,http://www.wikidata.org/entity/Q10788758,33,Q10788758,Lu Han,Chinese singer and actor,https://en.wikipedia.org/wiki/Lu_Han,swimfellow,
859,http://www.wikidata.org/entity/Q296282,43,Q296282,Leander Paes,Indian tennis player,https://en.wikipedia.org/wiki/Leander_Paes,swimfellow,
860,http://www.wikidata.org/entity/Q3349480,27,Q3349480,Godric Gryffindor,"fictitious character, in the Harry Potter universe",https://en.wikipedia.org/wiki/Godric_Gryffindor,swimfellow,
861,http://www.wikidata.org/entity/Q122376,76,Q122376,Callixtus I,Bishop of Rome from c. 218 to c. 223,https://en.wikipedia.org/wiki/Pope_Callixtus_I,swimfellow,
862,http://www.wikidata.org/entity/Q219782,47,Q219782,Dusty Springfield,British singer (1939–1999),https://en.wikipedia.org/wiki/Dusty_Springfield,swimfellow,
863,http://www.wikidata.org/entity/Q3899725,28,Q3899725,Percy Jackson,"fictional boy and demigod, protagonist of series Percy Jackson & the Olympians, The Heroes of Olympus and The Trials of Apollo",https://en.wikipedia.org/wiki/Percy_Jackson,swimfellow,
864,http://www.wikidata.org/entity/Q713899,21,Q713899,Lisa Lu,Chinese actress (born 1927),https://en.wikipedia.org/wiki/Lisa_Lu,swimfellow,
865,http://www.wikidata.org/entity/Q1774685,31,Q1774685,Niko Bellic,protagonist of the 2008 video game Grand Theft Auto IV,https://en.wikipedia.org/wiki/Niko_Bellic,swimfellow,
866,http://www.wikidata.org/entity/Q242410,21,Q242410,Malena Alterio,Italian-Argentine-Spanish actress,https://en.wikipedia.org/wiki/Malena_Alterio,swimfellow,
867,http://www.wikidata.org/entity/Q470492,30,Q470492,Leslie Manigat,President of Haiti (1930-2014),https://en.wikipedia.org/wiki/Leslie_Manigat,swimfellow,
868,http://www.wikidata.org/entity/Q1458159,21,Q1458159,Professor Frink,fictional character from The Simpsons franchise,https://en.wikipedia.org/wiki/Professor_Frink,swimfellow,
869,http://www.wikidata.org/entity/Q4683039,35,Q4683039,Aditi Rao Hydari,Indian actress,https://en.wikipedia.org/wiki/Aditi_Rao_Hydari,swimfellow,
870,http://www.wikidata.org/entity/Q715312,34,Q715312,Nymphadora Tonks,fictional wizard,https://en.wikipedia.org/wiki/Nymphadora_Tonks,swimfellow,
871,http://www.wikidata.org/entity/Q552751,72,Q552751,Kyriakos Mitsotakis,"Greek politician, prime Minister of Greece, President of New Democracy party",https://en.wikipedia.org/wiki/Kyriakos_Mitsotakis,swimfellow,
872,http://www.wikidata.org/entity/Q1046616,22,Q1046616,Tim Rice-Oxley,English musician,https://en.wikipedia.org/wiki/Tim_Rice-Oxley,swimfellow,
873,http://www.wikidata.org/entity/Q1997841,23,Q1997841,Zuko,character in Avatar: The Last Airbender and The Legend of Korra,https://en.wikipedia.org/wiki/Zuko,swimfellow,
874,http://www.wikidata.org/entity/Q151917,56,Q151917,Giorgos Papandreou,"Greek politician, president of the Socialist International",https://en.wikipedia.org/wiki/George_Papandreou,swimfellow,
875,http://www.wikidata.org/entity/Q294404,38,Q294404,Henry Ian Cusick,Scottish-Peruvian actor,https://en.wikipedia.org/wiki/Henry_Ian_Cusick,swimfellow,
876,http://www.wikidata.org/entity/Q298537,30,Q298537,Art Clokey,American animator (1921-2010),https://en.wikipedia.org/wiki/Art_Clokey,swimfellow,
877,http://www.wikidata.org/entity/Q968748,21,Q968748,Maid Marian,love interest of the legendary outlaw Robin Hood in English folklore,https://en.wikipedia.org/wiki/Maid_Marian,swimfellow,
878,http://www.wikidata.org/entity/Q470939,26,Q470939,Mart Siimann,Estonian politician,https://en.wikipedia.org/wiki/Mart_Siimann,swimfellow,
879,http://www.wikidata.org/entity/Q1369292,26,Q1369292,Phil Coulson,fictional character from the Marvel Cinematic Universe,https://en.wikipedia.org/wiki/Phil_Coulson,swimfellow,
880,http://www.wikidata.org/entity/Q56433997,34,Q56433997,Edmond Tapsoba,Burkinabé association football player,https://en.wikipedia.org/wiki/Edmond_Tapsoba,swimfellow,
881,http://www.wikidata.org/entity/Q2320164,28,Q2320164,Victor Frankenstein,"character from Mary Shelley's 1818 novel ""Frankenstein""",https://en.wikipedia.org/wiki/Victor_Frankenstein,swimfellow,
882,http://www.wikidata.org/entity/Q470019,24,Q470019,Terry Funk,American professional wrestler and actor (1944-2023),https://en.wikipedia.org/wiki/Terry_Funk,swimfellow,
883,http://www.wikidata.org/entity/Q7810,75,Q7810,Homer Simpson,character from The Simpsons franchise,https://en.wikipedia.org/wiki/Homer_Simpson,swimfellow,
884,http://www.wikidata.org/entity/Q210372,50,Q210372,Don Juan,"legendary, fictional libertine",https://en.wikipedia.org/wiki/Don_Juan,swimfellow,
885,http://www.wikidata.org/entity/Q165284,67,Q165284,Louis VIII of France,King of France 1223-1226,https://en.wikipedia.org/wiki/Louis_VIII_of_France,swimfellow,
886,http://www.wikidata.org/entity/Q336185,39,Q336185,Chris Noth,American actor,https://en.wikipedia.org/wiki/Chris_Noth,swimfellow,
887,http://www.wikidata.org/entity/Q48479,21,Q48479,Huckleberry Finn,fictional character,https://en.wikipedia.org/wiki/Huckleberry_Finn,swimfellow,
888,http://www.wikidata.org/entity/Q1504498,20,Q1504498,Fat Tony,fictional character from The Simpsons franchise,https://en.wikipedia.org/wiki/Fat_Tony_(The_Simpsons),swimfellow,
889,http://www.wikidata.org/entity/Q315058,38,Q315058,Peter II of Aragon,King of Aragon from 1196 to 1213,https://en.wikipedia.org/wiki/Peter_II_of_Aragon,swimfellow,
890,http://www.wikidata.org/entity/Q253751,24,Q253751,Anita Wachter,Austrian alpine skier,https://en.wikipedia.org/wiki/Anita_Wachter,swimfellow,
891,http://www.wikidata.org/entity/Q1987473,24,Q1987473,Ekalavya,character in the Hindu epic Mahābhārata,https://en.wikipedia.org/wiki/Ekalavya,swimfellow,
892,http://www.wikidata.org/entity/Q584585,33,Q584585,Human Torch,fictional character in Marvel Comics,https://en.wikipedia.org/wiki/Human_Torch,swimfellow,
893,http://www.wikidata.org/entity/Q1056425,32,Q1056425,Alastor Moody,fictional character from the Harry Potter universe,https://en.wikipedia.org/wiki/Alastor_Moody,swimfellow,
894,http://www.wikidata.org/entity/Q757313,23,Q757313,Frieza,fictional character from Dragon Ball,https://en.wikipedia.org/wiki/Frieza,swimfellow,
895,http://www.wikidata.org/entity/Q12173238,24,Q12173238,Sofia Yablonska,"Ukrainian travel writer, photographer",https://en.wikipedia.org/wiki/Sofia_Yablonska,swimfellow,
896,http://www.wikidata.org/entity/Q3231528,23,Q3231528,Barty Crouch Jr.,fictional character of the Harry Potter series,https://en.wikipedia.org/wiki/Barty_Crouch_Junior,swimfellow,
897,http://www.wikidata.org/entity/Q130720143,21,Q130720143,Luce,mascot of the 2025 Jubilee,https://en.wikipedia.org/wiki/Luce_(mascot),swimfellow,
898,http://www.wikidata.org/entity/Q324430,23,Q324430,Groundskeeper Willie,fictional character from The Simpsons franchise,https://en.wikipedia.org/wiki/Groundskeeper_Willie,swimfellow,
899,http://www.wikidata.org/entity/Q23893865,22,Q23893865,Chiyo Miyako,Japanese supercentenarian (1901-2018),https://en.wikipedia.org/wiki/Chiyo_Miyako,swimfellow,
900,http://www.wikidata.org/entity/Q1150281,28,Q1150281,Fereydun,Iranian mythical king and hero from the Pishdadian dynasty,https://en.wikipedia.org/wiki/Fereydun,swimfellow,
901,http://www.wikidata.org/entity/Q357821,36,Q357821,Guo Moruo,Chinese writer (1892-1978),https://en.wikipedia.org/wiki/Guo_Moruo,swimfellow,
902,http://www.wikidata.org/entity/Q52986,42,Q52986,Tintin,fictional character by Belgian cartoonist Hergé,https://en.wikipedia.org/wiki/Tintin_(character),swimfellow,
903,http://www.wikidata.org/entity/Q6186746,21,Q6186746,Jesse Pinkman,fictional character of the television drama series Breaking Bad,https://en.wikipedia.org/wiki/Jesse_Pinkman,swimfellow,
904,http://www.wikidata.org/entity/Q3472490,25,Q3472490,Sansa Stark,character in A Song of Ice and Fire,https://en.wikipedia.org/wiki/Sansa_Stark,swimfellow,
905,http://www.wikidata.org/entity/Q707687,24,Q707687,Burna-Buriash II,Kassite king,https://en.wikipedia.org/wiki/Burna-Buriash_II,swimfellow,
906,http://www.wikidata.org/entity/Q903006,23,Q903006,Dean Winchester,fictional character in the TV series Supernatural,https://en.wikipedia.org/wiki/Dean_Winchester,swimfellow,
907,http://www.wikidata.org/entity/Q261222,23,Q261222,Lincoln Burrows,fictional human and television character by Dominic Purcell,https://en.wikipedia.org/wiki/Lincoln_Burrows,swimfellow,
908,http://www.wikidata.org/entity/Q1092207,29,Q1092207,Mitsuyuki Yoshihiro,Japanese association football player,https://en.wikipedia.org/wiki/Mitsuyuki_Yoshihiro,swimfellow,
909,http://www.wikidata.org/entity/Q737493,21,Q737493,Dirk Kempthorne,49th United States Secretary of the Interior,https://en.wikipedia.org/wiki/Dirk_Kempthorne,swimfellow,
910,http://www.wikidata.org/entity/Q12230465,20,Q12230465,Frank Longbottom,,https://en.wikipedia.org/wiki/Frank_Longbottom,swimfellow,
911,http://www.wikidata.org/entity/Q729021,22,Q729021,Robert Herbin,French footballer (1939-2020),https://en.wikipedia.org/wiki/Robert_Herbin,swimfellow,
912,http://www.wikidata.org/entity/Q2556526,20,Q2556526,Willie Aames,"American actor, film and television director",https://en.wikipedia.org/wiki/Willie_Aames,swimfellow,
913,http://www.wikidata.org/entity/Q2625050,22,Q2625050,Terry Dischinger,American basketball player and coach (1940–2023),https://en.wikipedia.org/wiki/Terry_Dischinger,swimfellow,
914,http://www.wikidata.org/entity/Q838076,43,Q838076,Professor X,fictional character in Marvel Comics,https://en.wikipedia.org/wiki/Professor_X,swimfellow,
915,http://www.wikidata.org/entity/Q712548,70,Q712548,Albus Dumbledore,fictional character from Harry Potter,https://en.wikipedia.org/wiki/Albus_Dumbledore,swimfellow,
916,http://www.wikidata.org/entity/Q1408697,28,Q1408697,Apu Nahasapeemapetilon,character from The Simpsons,https://en.wikipedia.org/wiki/Apu_Nahasapeemapetilon,swimfellow,
917,http://www.wikidata.org/entity/Q1623086,26,Q1623086,Hector Barbossa,fictional character in the Pirates of the Caribbean film series,https://en.wikipedia.org/wiki/Hector_Barbossa,swimfellow,
918,http://www.wikidata.org/entity/Q978159,21,Q978159,Juan Arza,Spanish football player/manager (1923-2011),https://en.wikipedia.org/wiki/Juan_Arza,swimfellow,
919,http://www.wikidata.org/entity/Q485664,33,Q485664,Sukjong of Joseon,19th King of Joseon Dynasty in Korean history,https://en.wikipedia.org/wiki/Sukjong_of_Joseon,swimfellow,
920,http://www.wikidata.org/entity/Q550404,24,Q550404,He-Man,fictional character from the Masters of the Universe universe,https://en.wikipedia.org/wiki/He-Man,swimfellow,
921,http://www.wikidata.org/entity/Q287297,22,Q287297,Q,fictional character from James Bond,https://en.wikipedia.org/wiki/Q_(James_Bond),swimfellow,
922,http://www.wikidata.org/entity/Q251494,21,Q251494,Koki Takenaka,Japanese association football player,https://en.wikipedia.org/wiki/Koki_Takenaka,swimfellow,
923,http://www.wikidata.org/entity/Q840305,34,Q840305,Cho Chang,Harry Potter character,https://en.wikipedia.org/wiki/Cho_Chang,swimfellow,
924,http://www.wikidata.org/entity/Q582234,27,Q582234,Edmund Pevensie,"fictional English boy, a lead character in the first three Narnia books",https://en.wikipedia.org/wiki/Edmund_Pevensie,swimfellow,
925,http://www.wikidata.org/entity/Q151820,74,Q151820,Louis-Ferdinand Céline,French writer (1894–1961),https://en.wikipedia.org/wiki/Louis-Ferdinand_C%C3%A9line,swimfellow,
926,http://www.wikidata.org/entity/Q317614,31,Q317614,Robert Hoffman,American actor,https://en.wikipedia.org/wiki/Robert_Hoffman_(actor),swimfellow,
927,http://www.wikidata.org/entity/Q360687,48,Q360687,Fernando Santos,Portuguese football manager,"https://en.wikipedia.org/wiki/Fernando_Santos_(footballer,_born_1954)",swimfellow,
928,http://www.wikidata.org/entity/Q573988,22,Q573988,Leopold Bloom,fictional protagonist of James Joyce's novel Ulysses,https://en.wikipedia.org/wiki/Leopold_Bloom,swimfellow,
929,http://www.wikidata.org/entity/Q463901,23,Q463901,Evangelos Zappas,Greek philanthropist and businessman,https://en.wikipedia.org/wiki/Evangelos_Zappas,swimfellow,
930,http://www.wikidata.org/entity/Q841669,38,Q841669,Cedric Diggory,wizard in the Harry Potter universe,https://en.wikipedia.org/wiki/Cedric_Diggory,swimfellow,
931,http://www.wikidata.org/entity/Q310638,29,Q310638,George Szell,Classical conductor and composer (1897–1970),https://en.wikipedia.org/wiki/George_Szell,swimfellow,
932,http://www.wikidata.org/entity/Q732661,45,Q732661,Peter Capaldi,Scottish actor and filmmaker,https://en.wikipedia.org/wiki/Peter_Capaldi,swimfellow,
933,http://www.wikidata.org/entity/Q2313074,23,Q2313074,Roberto Cabañas,Paraguayan footballer (1961-2017),https://en.wikipedia.org/wiki/Roberto_Caba%C3%B1as,swimfellow,
934,http://www.wikidata.org/entity/Q359969,26,Q359969,Dane Cook,American actor and comedian,https://en.wikipedia.org/wiki/Dane_Cook,swimfellow,
935,http://www.wikidata.org/entity/Q1637813,32,Q1637813,Horace Slughorn,wizard in the Harry Potter universe,https://en.wikipedia.org/wiki/Horace_Slughorn,swimfellow,
936,http://www.wikidata.org/entity/Q44834,29,Q44834,Thomas Kraft,German footballer,https://en.wikipedia.org/wiki/Thomas_Kraft,swimfellow,
937,http://www.wikidata.org/entity/Q185316,55,Q185316,Ivan I of Moscow,Prince of Moscow and Grand Prince of Vladimir,https://en.wikipedia.org/wiki/Ivan_I_of_Moscow,swimfellow,
938,http://www.wikidata.org/entity/Q362594,25,Q362594,Nicolas Chauvin,legendary French soldier,https://en.wikipedia.org/wiki/Nicolas_Chauvin,swimfellow,
939,http://www.wikidata.org/entity/Q17523896,31,Q17523896,Milad Mohammadi,footballer,https://en.wikipedia.org/wiki/Milad_Mohammadi,swimfellow,
940,http://www.wikidata.org/entity/Q2000355,20,Q2000355,Wesley Crusher,character in the television series Star Trek: The Next Generation,https://en.wikipedia.org/wiki/Wesley_Crusher,swimfellow,
